"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4968","Learn Python in 3 days : Step by Step Guide.  https://t.co/RAzhUHWEsX. #DataScience #analytics #MachineLearning #Statistics",FALSE,2,NA,2017-06-17 03:00:50,FALSE,NA,"875911084963758080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","rbukralia",0,FALSE,FALSE,NA,NA
"4969","Good visualization package in python? https://t.co/JT1xJNk6FQ #DataScience 

Hi guys, I have some experience using R (about ~7 months). Im‚Ä¶",FALSE,0,NA,2017-06-17 03:00:30,FALSE,NA,"875910999341244416",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","programmingncr",0,FALSE,FALSE,NA,NA
"4970","RT @Ronald_vanLoon: The Most Popular Language For Machine Learning and Data Science Is ‚Ä¶ | #DataScience #MachineLearning #RT https://t.co/U‚Ä¶",FALSE,0,NA,2017-06-17 03:00:25,FALSE,NA,"875910979883851776",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","atifunaldi",47,TRUE,FALSE,NA,NA
"4971","RT @JimMarous: Difference between #MachineLearning, #DataScience, #AI and #DeepLearning.

https://t.co/XZpfe3LXoh 

@DeepLearn007 https://t‚Ä¶",FALSE,0,NA,2017-06-17 03:00:17,FALSE,NA,"875910946056617984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chirdeep",112,TRUE,FALSE,NA,NA
"4972","Guess who has 2 thumbs n just saved 20% registering 4 @TDWI Anaheim? Deal ends @ MIDNIGHTpst #DataScience‚Ä¶ https://t.co/BrVOGkB2wb",FALSE,0,NA,2017-06-17 03:00:10,TRUE,NA,"875910913253031936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TDWI",0,FALSE,FALSE,NA,NA
"4973","RT @KirkDBorne: Maximize value of your #IoT Data: https://t.co/AGFKzE2ByD #abdsc #BigData #DataScience #ML #EdgeAnalytics by @qlik via @Dat‚Ä¶",FALSE,0,NA,2017-06-17 03:00:05,FALSE,NA,"875910896081612800",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DaveRubal",13,TRUE,FALSE,NA,NA
"4974","RT @RetweetedRajeev: Advanced Machine Learning with Basic Excel. https://t.co/M4fx9IUR3T #DataScience #Analytics #MachineLearning",FALSE,0,NA,2017-06-17 03:00:01,FALSE,NA,"875910877475635200",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",1,TRUE,FALSE,NA,NA
"4975","RT @gp_pulipaka: Microsoft Is the New Behemoth to Enter the Open Source Cloud Foundry Platform. #BigData #DataScience #Java #Python
https:/‚Ä¶",FALSE,0,NA,2017-06-17 02:59:48,FALSE,NA,"875910825105543168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepSingularity",6,TRUE,FALSE,NA,NA
"4976","Advanced Machine Learning with Basic Excel. https://t.co/M4fx9IUR3T #DataScience #Analytics #MachineLearning",FALSE,0,NA,2017-06-17 02:59:22,FALSE,NA,"875910715298676736",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RetweetedRajeev",1,FALSE,FALSE,NA,NA
"4977","RT @iAjitPrasad: #IoT attacks: ‚úÖÌ†ΩÌ¥ùÌ†ΩÌ¥üthings to know
#CyberSecurity #infosec #Security #DDoS #BigData #DataScience #antivirus #Hacking #Firewal‚Ä¶",FALSE,0,NA,2017-06-17 02:59:18,FALSE,NA,"875910698554896384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chidambara09",29,TRUE,FALSE,NA,NA
"4978","Chief Compliance Officer https://t.co/eaEtdnKMFM #datascience",FALSE,0,NA,2017-06-17 02:59:11,FALSE,NA,"875910667152183297",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SuriyaSubraman",0,FALSE,FALSE,NA,NA
"4979","Data centers under pressure: IBM partners to find chip solutions https://t.co/bGUs4t2d24 #datascience",FALSE,0,NA,2017-06-17 02:59:09,FALSE,NA,"875910658126094337",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SuriyaSubraman",0,FALSE,FALSE,NA,NA
